sample	contig	bgc_candidate_id	product_activity	protein_id	gene_start	gene_end	pfam_id	protein_id_1	clan	pfam	family	description	taxid	taxonomy
SRR6145058	k99_5227	k99_5227_590-1119.1	antibacterial	k99_5227_k99_5227_1	590	929	PF08020	0.6939	CL0310	DinB	DUF1706	Protein of unknown function (DUF1706)	1747	Cutibacterium acnes
SRR6145058	k99_5227	k99_5227_590-1119.1	antibacterial	k99_5227_k99_5227_2	867	1119	PF08020	0.63667	CL0310	DinB	DUF1706	Protein of unknown function (DUF1706)	1747	Cutibacterium acnes
SRR6145058	k99_11506	k99_11506_71-2063.1	antibacterial	k99_11506_k99_11506_1	71	1073	PF00291	0.59309	CL0063	NADP_Rossmann	PALP	Pyridoxal-phosphate dependent enzyme	1747	Cutibacterium acnes
SRR6145058	k99_11506	k99_11506_71-2063.1	antibacterial	k99_11506_k99_11506_2	1073	2063	PF02423	0.61831	CL0063	NADP_Rossmann	OCD_Mu_crystall	Ornithine cyclodeaminase/mu-crystallin family	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF05175	0.68053	CL0063	NADP_Rossmann	MTS	Methyltransferase small domain	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF01596	0.73459	CL0063	NADP_Rossmann	Methyltransf_3	O-methyltransferase	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF13649	0.73702	CL0063	NADP_Rossmann	Methyltransf_25	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF13578	0.69802	CL0063	NADP_Rossmann	Methyltransf_24	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF08242	0.65329	CL0063	NADP_Rossmann	Methyltransf_12	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145058	k99_1004	k99_1004_1-649.1	antibacterial	k99_1004_k99_1004_1	1	649	PF08241	0.56542	CL0063	NADP_Rossmann	Methyltransf_11	Methyltransferase domain	1747	Cutibacterium acnes
SRR6145058	k99_11564	k99_11564_2-353.1	antibacterial	k99_11564_k99_11564_1	2	353	PF00288	0.53329	CL0329	S5	GHMP_kinases_N	GHMP kinases N terminal domain	1747	Cutibacterium acnes
SRR6145058	k99_11564	k99_11564_2-353.1	antibacterial	k99_11564_k99_11564_1	2	353	PF10509	0.4677	CL0329	S5	GalKase_gal_bdg	Galactokinase galactose-binding signature	1747	Cutibacterium acnes
SRR6145058	k99_6349	k99_6349_0-765.1	antibacterial	k99_6349_k99_6349_1	0	765	PF00528	0.51021	CL0404	BPD_transp_1	BPD_transp_1	Binding-protein-dependent transport system inner membrane component	1747	Cutibacterium acnes
SRR6145058	k99_9005	k99_9005_0-1095.1	antibacterial	k99_9005_k99_9005_1	0	1095	PF04055	0.54416	CL0036	TIM_barrel	Radical_SAM	Radical SAM superfamily	1747	Cutibacterium acnes
SRR6145058	k99_8061	k99_8061_632-1055.1	antibacterial	k99_8061_k99_8061_2	632	1055	PF12900	0.54296	CL0336	FMN-binding	Pyridox_ox_2	Pyridoxamine 5'-phosphate oxidase	1747	Cutibacterium acnes
SRR6145058	k99_8061	k99_8061_632-1055.1	antibacterial	k99_8061_k99_8061_2	632	1055	PF01243	0.51754	CL0336	FMN-binding	Putative_PNPOx	Pyridoxamine 5'-phosphate oxidase	1747	Cutibacterium acnes
SRR6145058	k99_4025	k99_4025_431-1343.1	antibacterial	k99_4025_k99_4025_1	431	1343	PF13193	0.77673	CL0531	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain	1747	Cutibacterium acnes
SRR6145058	k99_4025	k99_4025_431-1343.1	antibacterial	k99_4025_k99_4025_1	431	1343	PF00501	0.74406	CL0378	ANL	AMP-binding	AMP-binding enzyme	1747	Cutibacterium acnes
SRR6145058	k99_5161	k99_5161_405-1335.1	inhibitor	k99_5161_k99_5161_2	405	1335	PF13602	0.56418	CL0063	NADP_Rossmann	ADH_zinc_N_2	Zinc-binding dehydrogenase	1747	Cutibacterium acnes
SRR6145058	k99_5161	k99_5161_405-1335.1	inhibitor	k99_5161_k99_5161_2	405	1335	PF00107	0.56734	CL0063	NADP_Rossmann	ADH_zinc_N	Zinc-binding dehydrogenase	1747	Cutibacterium acnes
SRR6145058	k99_5161	k99_5161_405-1335.1	inhibitor	k99_5161_k99_5161_2	405	1335	PF08240	0.56838	CL0296	GroES	ADH_N	Alcohol dehydrogenase GroES-like domain	1747	Cutibacterium acnes
SRR6145058	k99_10641	k99_10641_1-325.1	antibacterial	k99_10641_k99_10641_1	1	325	PF07690	0.50429	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1234380	Cutibacterium acnes C1
SRR6145058	k99_11572	k99_11572_490-1663.1	antibacterial	k99_11572_k99_11572_2	490	1663	PF01040	0.65041	CL0613	Terp_synthase	UbiA	UbiA prenyltransferase family	1747	Cutibacterium acnes
SRR6145058	k99_10643	k99_10643_221-1232.1	antibacterial	k99_10643_k99_10643_1	221	1232	PF01636	0.66426	CL0016	PKinase	APH	Phosphotransferase enzyme family	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_1	1	2797	PF02514	0.72744	NA	NA	CobN-Mg_chel	CobN/Magnesium Chelatase	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_2	2793	3798	PF13186	0.7265	NA	NA	SPASM	Iron-sulfur cluster-binding domain	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_2	2793	3798	PF04055	0.66159	CL0036	TIM_barrel	Radical_SAM	Radical SAM superfamily	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF13304	0.68652	CL0023	P-loop_NTPase	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF00005	0.69965	CL0023	P-loop_NTPase	ABC_tran	ABC transporter	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF13191	0.73157	CL0023	P-loop_NTPase	AAA_16	AAA ATPase domain	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF00004	0.67936	CL0023	P-loop_NTPase	AAA	ATPase family associated with various cellular activities (AAA)	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF13604	0.7108	CL0023	P-loop_NTPase	AAA_30	AAA domain	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_3	3884	4886	PF13555	0.71349	CL0023	P-loop_NTPase	AAA_29	P-loop containing region of AAA domain	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_4	4882	5968	PF01032	0.61662	CL0142	Membrane_trans	FecCD	FecCD transport family	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_1-5968.1	antibacterial	k99_12010_k99_12010_4	4882	5968	PF00950	0.50907	CL0142	Membrane_trans	ABC-3	ABC 3 transport family	1747	Cutibacterium acnes
SRR6145058	k99_12010	k99_12010_7405-8674.1	antibacterial	k99_12010_k99_12010_6	7405	8674	PF01497	0.51831	CL0043	Chelatase	Peripla_BP_2	Periplasmic binding protein	1747	Cutibacterium acnes
SRR6145058	k99_11818	k99_11818_1262-2750.1	antibacterial	k99_11818_k99_11818_3	1262	2750	PF02133	0.56181	CL0062	APC	Transp_cyt_pur	Permease for cytosine/purines, uracil, thiamine, allantoin	1747	Cutibacterium acnes
SRR6145058	k99_4029	k99_4029_0-1207.1	antibacterial	k99_4029_k99_4029_1	0	558	PF01458	0.60451	NA	NA	UPF0051	Uncharacterized protein family (UPF0051)	1747	Cutibacterium acnes
SRR6145058	k99_4029	k99_4029_0-1207.1	antibacterial	k99_4029_k99_4029_2	610	1207	PF01458	0.61765	NA	NA	UPF0051	Uncharacterized protein family (UPF0051)	1747	Cutibacterium acnes
SRR6145058	k99_11819	k99_11819_0-462.1	antibacterial	k99_11819_k99_11819_1	0	462	PF00155	0.57945	CL0061	PLP_aminotran	Aminotran_1_2	Aminotransferase class I and II	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_1	2	485	PF00083	0.81363	CL0015	MFS	Sugar_tr	Sugar (and other) transporter	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_1	2	485	PF07690	0.84146	CL0015	MFS	MFS_1	Major Facilitator Superfamily	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_1	2	485	PF13347	0.85075	CL0015	MFS	MFS_2	MFS/sugar transport protein	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_1	2	485	PF01306	0.82392	CL0015	MFS	LacY_symp	LacY proton/sugar symporter	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_1	2	485	PF12832	0.8064	CL0015	MFS	MFS_1_like	MFS_1 like family	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_2	519	1470	PF00294	0.70599	CL0118	Ribokinase	PfkB	pfkB family carbohydrate kinase	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_3	1466	2135	PF00596	0.69649	NA	NA	Aldolase_II	Class II Aldolase and Adducin N-terminal domain	1747	Cutibacterium acnes
SRR6145058	k99_9570	k99_9570_2-2852.1	antibacterial	k99_9570_k99_9570_4	2222	2852	PF01261	0.72684	CL0036	TIM_barrel	AP_endonuc_2	Xylose isomerase-like TIM barrel	1747	Cutibacterium acnes
SRR6145058	k99_10646	k99_10646_1235-1967.1	antibacterial	k99_10646_k99_10646_2	1235	1967	PF01636	0.51811	CL0016	PKinase	APH	Phosphotransferase enzyme family	1234380	Cutibacterium acnes C1
SRR6145058	k99_4723	k99_4723_0-1071.1	antibacterial	k99_4723_k99_4723_1	0	1071	PF00698	0.70117	CL0323	Patatin	Acyl_transf_1	Acyl transferase domain	1747	Cutibacterium acnes
SRR6145058	k99_10381	k99_10381_0-771.1	antibacterial	k99_10381_k99_10381_1	0	771	PF03793	0.54786	NA	NA	PASTA	PASTA domain	1747	Cutibacterium acnes
SRR6145058	k99_10381	k99_10381_1813-2086.1	antibacterial	k99_10381_k99_10381_3	1813	2086	PF06781	0.54025	NA	NA	CrgA	Cell division protein CrgA	1747	Cutibacterium acnes
SRR6145058	k99_377	k99_377_264-1038.1	antibacterial	k99_377_k99_377_2	264	1038	PF08386	0.68652	CL0028	AB_hydrolase	Abhydrolase_4	TAP-like protein	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_2	644	1895	PF13193	0.96001	CL0531	AMP-binding_C	AMP-binding_C	AMP-binding enzyme C-terminal domain	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_2	644	1895	PF00501	0.94955	CL0378	ANL	AMP-binding	AMP-binding enzyme	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_3	1836	2742	PF00378	0.92021	CL0127	ClpP_crotonase	ECH_1	Enoyl-CoA hydratase/isomerase	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_3	1836	2742	PF16113	0.90304	CL0127	ClpP_crotonase	ECH_2	Enoyl-CoA hydratase/isomerase	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_4	2850	3468	PF01694	0.81627	CL0207	Rhomboid-like	Rhomboid	Rhomboid family	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_5	3826	4204	PF00501	0.90715	CL0378	ANL	AMP-binding	AMP-binding enzyme	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_5	3826	4204	PF02687	0.7867	CL0404	BPD_transp_1	FtsX	FtsX-like permease family	1747	Cutibacterium acnes
SRR6145058	k99_7239	k99_7239_644-4617.1	antibacterial	k99_7239_k99_7239_6	4200	4617	PF00501	0.87822	CL0378	ANL	AMP-binding	AMP-binding enzyme	1747	Cutibacterium acnes
SRR6145058	k99_6801	k99_6801_368-3219.1	antibacterial	k99_6801_k99_6801_2	368	566	PF00528	0.57539	CL0404	BPD_transp_1	BPD_transp_1	Binding-protein-dependent transport system inner membrane component	1747	Cutibacterium acnes
SRR6145058	k99_6801	k99_6801_368-3219.1	antibacterial	k99_6801_k99_6801_3	615	1494	PF00528	0.53878	CL0404	BPD_transp_1	BPD_transp_1	Binding-protein-dependent transport system inner membrane component	1747	Cutibacterium acnes
SRR6145058	k99_6801	k99_6801_368-3219.1	antibacterial	k99_6801_k99_6801_4	1650	3219	PF00728	0.53808	CL0058	Glyco_hydro_tim	Glyco_hydro_20	Glycosyl hydrolase family 20, catalytic domain	1747	Cutibacterium acnes
SRR6145058	k99_3274	k99_3274_593-1769.1	antibacterial	k99_3274_k99_3274_2	593	1769	PF04188	0.61296	CL0111	GT-C	Mannosyl_trans2	Mannosyltransferase (PIG-V)	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF05834	0.57708	CL0063	NADP_Rossmann	Lycopene_cycl	Lycopene cyclase protein	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF01494	0.59978	CL0063	NADP_Rossmann	FAD_binding_3	FAD binding domain	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF01266	0.61492	CL0063	NADP_Rossmann	DAO	FAD dependent oxidoreductase	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF12831	0.60665	CL0063	NADP_Rossmann	FAD_oxidored	FAD dependent oxidoreductase	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF00070	0.61967	CL0063	NADP_Rossmann	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF07992	0.64615	CL0063	NADP_Rossmann	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF04820	0.68115	CL0063	NADP_Rossmann	Trp_halogenase	Tryptophan halogenase	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF13450	0.66889	CL0063	NADP_Rossmann	NAD_binding_8	NAD(P)-binding Rossmann-like domain	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF03486	0.60213	CL0063	NADP_Rossmann	HI0933_like	HI0933-like protein	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF00890	0.60363	CL0063	NADP_Rossmann	FAD_binding_2	FAD binding domain	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF01946	0.59343	CL0063	NADP_Rossmann	Thi4	Thi4 family	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_5	2832	4095	PF01134	0.51319	CL0063	NADP_Rossmann	GIDA	Glucose inhibited division protein A	1747	Cutibacterium acnes
SRR6145058	k99_3968	k99_3968_2832-6090.1	NA	k99_3968_k99_3968_7	4821	6090	PF00425	0.6145	NA	NA	Chorismate_bind	chorismate binding enzyme	1747	Cutibacterium acnes
